MESA,UNE,SEMILLA,NULOS,BLANCO
6534,26,8,48,53
6535,25,7,83,61
6536,23,4,61,47
6537,18,9,45,41
6538,24,11,44,20
6539,8,18,59,26
6540,10,16,46,27
6541,16,21,81,42
6542,25,17,72,40
6543,21,18,69,27
6544,12,25,92,23
6545,16,30,81,19
6546,9,40,50,7
6547,13,23,40,11
6548,29,3,50,82
6549,17,5,20,52
6550,10,11,38,30
6551,12,13,39,18
6552,9,16,25,16
6553,7,12,20,6
6554,10,34,27,20
6555,15,60,38,19
6556,17,40,30,35
6557,15,22,36,31
6558,13,46,37,25
6559,14,43,34,19
6560,10,39,38,18
6561,11,48,39,16
6562,9,86,43,15
6563,16,93,38,11
6564,10,63,17,5
6565,10,31,18,10
6566,16,15,64,22
6567,20,24,49,24
6568,10,30,60,13
6569,10,24,34,4
6570,8,31,32,4
6571,2,10,3,5
6572,32,22,39,40
6573,36,17,39,40
6574,35,15,47,61
6575,28,10,53,64
6576,43,10,34,37
6577,34,15,43,44
6578,21,15,65,52
6579,23,12,59,66
6580,33,19,37,47
6581,33,32,42,45
6582,20,38,50,34
6583,19,36,43,29
6584,32,36,44,22
6585,33,23,46,25
6586,23,25,53,30
6587,13,38,38,34
6678,26,32,38,10
6679,16,44,51,20
6680,26,32,41,28
6681,27,30,36,18
6682,27,28,41,21
6683,40,28,40,25
6684,17,25,36,36
6685,17,17,36,29
6686,31,12,43,30
6687,21,29,34,15
6688,19,66,40,19
6689,18,56,41,14
6690,15,68,30,9
6691,17,82,33,9
6692,15,70,39,7
6693,8,89,43,7
6694,17,49,38,6
6695,16,53,40,10
6696,21,27,31,11
6697,16,31,33,9
6698,14,29,20,10
6699,24,5,35,32
6700,17,10,39,34
6701,42,5,43,16
6702,53,7,32,28
6703,12,13,18,13
6704,8,11,18,10
6705,37,24,51,23
6706,27,28,52,10
6707,25,32,50,11
6708,34,30,56,16
6709,29,29,49,31
6710,32,27,43,23
6711,34,33,50,22
6712,24,20,54,28
6713,28,49,34,29
6714,33,37,43,20
6715,19,39,42,14
6716,26,48,55,13
6717,29,28,48,9
6718,24,41,56,18
6719,20,40,59,8
6720,29,28,51,17
6721,25,43,42,15
6722,16,47,38,20
6723,17,88,44,6
6724,21,71,37,2
6725,28,96,28,8
6726,21,66,44,8
6727,17,71,51,10
6728,18,88,43,8
6729,17,44,24,4
6730,17,39,27,3
6731,45,28,49,12
6732,31,37,48,8
6733,35,21,52,17
6734,39,24,40,7
6735,45,19,36,10
6736,42,21,49,5
6737,43,26,40,8
6738,26,27,59,9
6739,34,38,57,15
6740,33,25,44,16
6741,32,24,46,18
6742,57,17,50,8
6743,20,31,49,8
6744,21,36,50,12
6745,21,34,48,15
6746,26,37,51,8
6747,23,35,54,8
6748,27,35,49,6
6749,28,43,39,13
6750,29,39,41,11
6751,27,59,44,3
6752,39,41,37,4
6753,14,97,27,2
6754,22,82,37,1
6755,21,86,54,5
6756,7,26,21,1
6757,11,21,15,7
6758,13,11,40,26
6759,13,10,27,22
6760,8,23,41,17
6761,22,17,31,14
6762,22,41,39,9
6763,51,18,47,27
6764,20,24,46,16
6765,8,27,29,0
6766,11,36,23,7
6767,7,10,35,8
6768,4,13,17,4
6769,22,42,50,19
6770,21,38,69,16
6771,23,39,46,6
6772,16,36,44,15
6773,,,,
6774,13,43,52,8
6775,22,41,58,12
6776,15,34,65,9
6777,18,48,41,4
6778,8,49,46,4
6779,19,37,57,6
6780,13,50,37,8
6781,16,53,45,5
6782,22,49,40,5
6783,8,52,49,11
6784,24,44,36,8
6785,18,42,50,11
6786,6,33,45,14
6787,13,31,63,9
6788,14,38,42,9
6789,13,86,31,3
6790,6,104,35,1
6791,15,108,25,1
6792,11,97,37,2
6793,13,112,43,3
6794,10,33,14,3
6795,4,30,14,4
6796,13,34,52,11
6797,28,23,61,15
6798,36,31,51,8
6799,23,25,54,18
6800,,,,
6801,--,--,--,--
6802,29,36,40,12
6803,30,29,42,15
6804,32,30,49,9
6805,17,32,35,14
6806,12,79,35,8
6807,21,39,30,4
6808,13,27,44,2
6809,21,21,29,3
6810,28,41,57,10
6811,36,31,79,14
6812,32,30,78,12
6813,18,31,79,15
6814,21,35,94,6
6815,19,41,82,12
6816,21,36,93,9
6817,13,39,63,6
6818,16,40,62,6
6819,17,45,72,12
6820,19,45,72,10
6821,19,45,78,10
6822,22,52,86,8
6823,19,40,58,11
6824,30,40,80,14
6825,21,27,67,9
6826,19,74,59,6
6827,19,73,58,7
6828,24,96,58,4
6829,--,--,--,--
6830,21,73,57,7
6831,7,34,30,8
6832,6,31,27,4
6833,30,22,72,12
6834,25,23,60,23
6835,23,45,60,11
6836,30,9,102,29
6837,18,9,44,10
6838,16,17,38,6
6839,36,9,83,35
6840,34,10,79,26
6841,17,16,38,12
6842,15,18,34,4
6843,21,31,64,8
6844,12,52,47,6
6845,18,13,69,20
6846,20,14,89,31
6847,15,20,85,40
6848,19,20,79,20
6849,20,23,92,20
6850,13,42,71,18
6851,12,55,69,8
6852,24,5,74,41
6854,10,18,70,13
6855,21,16,103,25
6856,19,15,100,25
6857,21,19,86,24
6858,14,24,85,14
6859,23,21,66,16
6860,20,32,86,8
6861,23,16,80,18
6862,17,47,69,12
6863,10,48,66,4
6864,9,30,57,9
6865,23,9,56,39
6866,28,4,67,51
6867,20,8,59,33
6868,20,11,59,20
6869,7,21,32,4
6870,3,9,15,4
6871,18,17,80,23
6872,21,7,82,39
6873,34,3,78,36
6874,36,12,92,48
6875,28,12,86,47
6876,24,8,105,50
6877,21,15,111,32
6878,29,9,85,28
6879,18,9,76,29
6880,18,7,85,15
6881,19,15,76,20
6882,20,14,68,12
6883,16,40,75,10
6884,28,24,76,25
6885,13,29,76,12
6886,19,21,65,13
6887,41,1,71,50
6888,41,3,53,92
6889,45,4,62,67
6890,33,6,91,59
6891,45,4,75,37
6892,37,4,82,29
6893,43,10,92,22
6894,32,9,78,27
6895,6,5,26,15
6896,1,3,8,4
6897,55,9,76,50
6898,42,12,92,42
6899,53,12,80,43
6900,68,11,89,25
6901,44,15,94,32
6902,46,27,73,20
6903,36,18,82,31
6904,60,8,84,37
6905,35,24,84,48
6906,50,24,66,41
6907,44,16,38,75
6908,37,56,78,21
6909,38,69,63,12
6910,42,69,47,26
6911,22,25,40,13
6912,19,25,31,11
6913,112,3,74,44
6914,89,2,68,36
6915,88,1,75,52
6916,78,7,61,21
6917,62,15,13,10
6918,58,24,29,12
6919,47,3,49,40
6920,45,8,51,30
6921,36,10,97,33
6922,59,11,92,39
6923,59,12,84,32
6924,52,18,80,34
6925,50,16,86,19
6926,41,16,55,17
6927,49,17,76,29
6928,39,13,79,19
6929,40,15,68,15
6930,41,12,86,45
6931,41,9,58,39
6932,35,12,81,40
6933,47,20,69,23
6934,51,31,83,18
6935,34,39,93,17
6936,51,20,74,14
6937,26,19,42,13
6938,85,2,64,33
6939,89,7,49,51
6940,106,5,48,30
6941,96,9,38,26
6942,115,4,40,48
6943,129,2,32,41
6944,69,3,48,51
6945,80,7,45,45
6946,83,4,39,46
6947,78,2,31,36
6948,69,2,36,37
6949,65,11,35,27
6950,90,5,42,11
6951,43,4,23,11
6952,40,5,21,15
6953,49,10,80,29
6954,56,4,57,36
6955,51,6,71,40
6956,56,9,56,36
6957,37,14,90,26
6958,26,12,65,13
6959,44,11,82,25
6960,36,12,81,40
6961,50,19,56,35
6962,31,17,58,25
6963,26,17,67,16
6964,60,30,53,17
6965,33,15,21,19
6966,25,13,24,9
6967,36,9,52,24
6968,16,6,14,14
6969,5,1,5,4
6970,46,17,75,30
6971,53,13,96,34
6972,48,15,107,25
6973,43,21,87,13
6974,40,22,98,21
6975,22,28,34,7
6976,25,16,23,8
6977,64,8,51,38
6978,63,8,45,65
6979,50,12,58,38
6980,29,12,76,38
6981,33,10,48,29
6982,34,12,67,26
6983,34,27,54,29
6984,32,23,12,17
6985,25,20,38,17
6986,3,5,12,5
6987,41,12,62,33
6988,30,14,74,22
6989,39,6,78,23
6990,39,7,69,28
6991,45,10,69,34
6992,33,10,66,37
6993,41,19,63,42
6994,25,15,70,23
6995,42,14,57,13
6996,37,12,49,20
6997,37,15,62,18
6998,26,11,57,14
6999,38,12,65,15
7000,35,31,51,8
7001,27,38,70,7
7002,22,33,46,20
7003,26,30,45,9
7004,15,17,35,10
7005,60,4,70,31
7006,64,3,56,21
7007,61,4,72,23
7008,58,10,66,12
7009,51,4,61,22
7010,30,17,41,3
7011,37,11,49,7
7012,19,7,23,6
7013,61,13,52,23
7014,57,17,57,17
7015,80,12,57,19
7016,85,8,48,21
7017,69,3,63,21
7018,89,8,49,23
7019,76,14,64,22
7020,90,10,66,20
7021,83,12,45,26
7022,66,21,52,9
7023,59,20,53,15
7024,53,17,55,22
7025,63,31,54,13
7026,54,13,60,18
7027,54,38,37,8
7028,62,39,52,4
7029,76,47,64,7
7030,54,13,24,2
7031,39,23,25,1
7032,75,5,63,18
7033,69,3,52,21
7034,38,2,26,2
7035,34,7,31,11
7036,47,1,36,41
7037,39,1,48,33
7038,40,8,54,13
7039,16,9,16,3
7040,31,32,63,4
7041,34,47,64,4
7042,36,22,61,8
7139,32,22,63,15
7140,30,23,48,12
7141,41,23,58,12
7142,26,38,58,5
7143,20,30,41,3
7144,17,16,36,5
7145,45,22,77,25
7146,36,24,72,38
7147,28,9,96,42
7148,41,13,84,33
7149,28,15,84,13
7150,38,16,53,25
7151,29,20,71,27
7152,29,32,70,12
7153,11,19,45,8
7154,16,16,32,7
7155,9,6,15,9
7156,39,34,48,3
7157,41,31,57,6
7158,26,23,53,4
7159,40,33,43,2
7160,34,25,62,5
7161,31,38,43,6
7162,25,18,9,9
7163,35,36,47,2
7164,32,55,46,1
7165,35,36,50,--
7166,24,38,46,0
7167,27,30,49,4
7168,28,51,39,0
7169,30,33,33,1
7170,36,40,47,2
7171,34,43,45,0
7172,25,49,32,1
7173,35,39,46,0
7174,31,34,47,3
7175,38,29,37,3
7176,29,33,47,2
7177,29,27,26,4
7178,26,41,36,0
7179,29,44,43,3
7180,32,32,35,2
7181,30,44,46,7
7182,40,56,33,0
7183,21,76,32,4
7184,20,91,23,1
7185,22,83,30,1
7186,--,--,--,--
7187,16,79,30,0
7188,16,18,11,2
7189,20,23,13,1
7190,43,35,42,3
7191,44,31,37,4
7192,44,34,50,7
7193,58,28,47,5
7194,43,29,66,2
7195,54,33,43,6
7196,43,34,48,4
7197,48,27,51,3
7198,37,31,54,2
7199,41,29,44,2
7200,29,36,42,0
7201,31,42,42,2
7202,49,29,37,2
7203,56,22,33,2
7204,55,26,37,3
7205,52,21,61,2
7206,37,43,43,5
7207,36,33,40,3
7208,--,--,--,--
7209,43,32,36,10
7210,51,32,41,2
7211,29,40,36,3
7212,44,43,33,0
7213,53,32,36,6
7214,54,33,38,1
7215,38,28,32,5
7216,41,23,53,0
7217,41,24,26,4
7218,55,29,30,1
7219,39,30,38,4
7220,53,28,35,4
7221,52,29,35,2
7222,58,28,32,0
7223,46,35,30,1
7224,42,50,30,1
7225,27,56,31,1
7226,26,86,34,2
7227,27,83,28,0
7228,22,97,27,1
7229,21,82,28,0
7230,39,74,14,2
7231,35,50,30,4
7232,27,24,19,1
7233,28,16,17,1
7234,34,31,52,5
7235,50,32,47,2
7236,47,33,58,3
7237,35,43,51,2
7238,42,27,45,4
7239,49,29,43,2
7240,55,22,39,3
7241,35,37,44,2
7242,44,38,22,1
7243,44,37,46,3
7244,45,35,53,2
7245,38,43,40,1
7246,36,25,53,3
7247,37,35,37,4
7248,52,37,30,3
7249,44,42,54,3
7250,37,35,44,3
7251,43,30,51,0
7252,44,34,--,2
7253,46,29,52,2
7254,46,21,36,8
7255,48,33,26,1
7256,49,44,36,4
7257,51,61,31,0
7258,28,55,32,1
7259,24,94,36,0
7260,19,95,28,0
7261,22,87,31,0
7262,25,53,35,1
7263,38,30,21,0
7264,51,25,47,1
7265,51,18,49,147
7266,52,22,48,2
7267,54,28,66,151
7268,46,21,49,6
7269,56,22,25,0
7270,46,32,45,4
7271,39,28,46,3
7272,43,33,45,2
7273,55,30,59,4
7274,50,45,46,4
7275,52,29,42,4
7276,37,51,39,0
7277,30,40,54,0
7278,50,25,45,7
7279,65,19,44,3
7280,52,23,45,1
7281,45,38,45,4
7282,55,36,58,1
7283,47,37,46,2
7284,43,35,41,5
7285,29,31,47,4
7286,55,27,51,2
7287,52,32,53,0
7288,55,33,46,2
7289,46,41,42,3
7290,54,33,45,7
7291,60,23,37,4
7292,59,25,42,1
7293,54,30,32,4
7294,44,28,42,0
7295,48,35,47,6
7296,64,26,27,2
7297,38,22,46,5
7298,35,26,31,5
7299,50,26,35,2
7300,52,31,28,4
7301,43,35,41,6
7302,41,29,48,2
7303,54,40,28,5
7304,42,41,29,1
7305,50,54,42,4
7306,25,62,20,1
7307,26,86,38,22
7308,25,71,26,0
7309,24,80,22,0
7310,--,--,--,--
7311,27,55,31,0
7312,23,50,26,0
7313,29,35,37,3
7314,29,13,19,4
7315,47,6,51,9
7316,53,8,59,0
7317,80,15,64,2
7318,68,6,45,10
7319,59,15,60,5
7320,--,--,--,--
7321,26,7,20,0
7322,45,6,47,15
7323,50,6,46,19
7324,48,2,39,20
7325,34,10,29,9
7326,29,4,41,17
7327,51,2,46,12
7328,44,9,25,27
7329,37,7,66,21
7330,40,3,20,19
7331,40,5,28,12
7332,13,2,6,5
7333,8,2,14,8
7334,91,3,36,7
7335,89,7,35,6
7336,101,7,37,3
7337,93,3,24,5
7338,70,4,26,8
7339,77,15,30,6
7340,78,14,16,3
7341,87,4,48,11
7342,88,7,47,5
7343,78,2,33,11
7344,75,6,39,6
7345,66,6,30,4
7346,33,20,32,7
7347,32,20,54,5
7348,23,25,61,3
7457,36,18,55,5
7458,66,11,45,10
7459,50,20,41,9
7460,40,17,42,0
7461,69,12,47,5
7462,47,19,41,7
7463,31,40,33,3
7464,20,27,18,3
7465,31,29,29,5
7466,45,15,63,7
7467,45,20,68,10
7468,44,21,71,3
7469,41,22,63,7
7470,44,20,79,3
7471,44,20,57,6
7472,43,31,49,7
7473,31,27,51,7
7474,45,31,41,5
7475,40,35,47,6
7476,32,29,55,8
7477,31,21,57,5
7478,39,30,55,6
7479,27,36,50,4
7480,23,51,45,4
7481,24,58,31,5
7482,23,19,31,1
7483,20,28,27,4
7484,46,1,58,16
7485,53,4,55,5
7486,53,2,58,10
7487,60,3,62,8
7488,68,2,56,9
7489,58,0,66,15
7490,41,2,64,14
7491,46,3,61,2
7492,38,5,36,4
7493,25,10,33,7
7494,27,9,84,10
7495,37,3,105,11
7496,37,10,81,11
7497,45,9,84,5
7498,29,8,77,12
7499,30,19,50,7
7500,63,2,48,15
7501,62,3,41,12
7502,75,2,48,17
7503,71,0,39,11
7504,66,1,35,13
7505,45,9,20,3
7506,45,6,15,6
7507,49,8,57,13
7508,48,4,68,8
7509,39,15,57,15
7510,37,7,66,15
7511,32,9,65,19
7512,39,14,52,6
7513,51,9,53,15
7514,49,10,52,0
7515,34,7,67,12
7516,42,8,57,8
7517,41,3,53,8
7518,41,6,38,14
7519,28,27,37,6
7520,22,23,35,7
7521,26,20,34,1
7522,23,13,38,6
7523,29,22,66,7
7524,38,20,88,10
7525,37,23,67,8
7526,39,23,61,6
7527,38,29,66,9
7528,25,28,45,5
7529,22,20,47,7
7530,16,23,48,4
7531,20,10,25,4
7532,5,0,5,0
7533,4,1,8,0
7534,79,9,45,11
7535,82,8,59,13
7536,59,9,50,19
7537,68,9,60,14
7538,76,15,52,14
7539,69,9,66,13
7540,49,8,64,--
7541,70,7,58,6
7542,64,11,42,5
7543,67,15,46,12
7544,81,12,51,14
7545,67,11,42,14
7546,82,13,45,14
7547,60,26,54,3
7548,54,27,52,6
7549,69,41,58,8
7550,72,22,37,11
7551,54,17,32,6
7552,67,10,42,26
7553,72,6,64,18
7554,69,12,58,17
7555,94,7,66,15
7556,89,14,63,18
7557,79,17,59,15
7558,74,8,69,23
7559,72,13,62,7
7560,72,8,54,19
7561,60,7,45,9
7562,69,15,56,11
7563,69,7,42,12
7564,55,10,52,12
7565,61,16,45,8
7566,62,23,54,4
7567,64,25,59,8
7568,84,18,59,4
7569,51,11,25,3
7570,41,10,22,10
7571,51,5,45,14
7572,64,1,45,22
7573,80,3,48,22
7574,55,6,40,27
7575,32,7,45,13
7576,33,4,31,12
7577,52,3,45,10
7578,53,7,34,14
7579,14,4,31,8
7580,60,14,36,6
7581,68,16,61,9
7582,30,5,27,4
7583,26,6,20,6
7584,14,10,28,7
7585,--,--,--,--
7586,41,12,50,32
7587,35,11,71,20
7588,28,11,63,19
7589,28,8,69,14
7590,41,12,52,18
7591,40,15,81,15
7592,37,21,70,28
7593,36,7,58,22
7594,44,9,51,18
7595,38,10,44,33
7596,33,30,69,14
7597,29,15,73,19
7598,31,7,68,21
7599,33,9,53,16
7600,35,18,56,13
7601,41,18,53,26
7602,44,14,46,15
7603,43,14,54,21
7604,28,15,64,12
7605,44,18,40,23
7606,41,11,45,18
7607,29,11,57,25
7608,37,14,45,30
7609,43,14,37,17
7610,42,11,45,29
7611,29,14,53,22
7612,44,4,44,22
7613,47,13,64,25
7614,52,12,38,28
7615,31,34,50,26
7616,31,25,33,13
7617,41,19,31,25
7618,36,27,44,8
7619,42,32,44,9
7620,22,37,47,12
7621,56,23,53,12
7622,37,33,51,10
7623,34,31,33,14
7624,31,33,38,5
7625,19,7,16,5
7626,23,8,14,10
7627,23,10,59,26
7628,27,11,37,13
7629,68,12,46,7
7630,56,7,59,9
7631,80,9,53,15
7632,72,13,67,11
7633,50,13,73,20
7634,58,8,64,11
7635,46,14,66,5
7636,46,7,41,14
7637,65,16,48,3
7638,59,8,58,8
7639,62,10,56,17
7640,51,9,41,13
7641,47,7,35,11
7642,62,8,45,9
7643,47,12,44,8
7644,48,23,57,8
7645,35,31,52,5
7646,51,31,55,4
7647,55,18,36,0
7648,30,17,26,4
7649,30,11,23,7
7650,84,4,49,19
7651,76,6,45,15
7652,81,6,61,0
7653,87,9,44,13
7654,64,7,50,12
7655,92,8,57,14
7656,66,6,58,7
7657,72,9,40,12
7658,73,6,51,22
7659,73,10,45,18
7660,81,11,62,11
7661,92,2,35,13
7662,70,5,48,13
7663,59,19,30,10
7664,72,23,42,3
7665,71,13,40,8
7666,83,17,23,8
7667,34,15,21,5
7668,33,5,18,6
7669,69,5,68,22
7670,57,15,88,20
7671,68,10,76,26
7672,56,3,82,23
7673,52,5,93,21
7674,67,3,78,11
7675,75,4,60,25
7676,45,7,61,32
7677,48,5,71,23
7678,47,21,67,17
7679,53,11,69,14
7680,22,7,28,7
7681,19,4,31,8
7682,52,8,74,15
7683,62,11,68,23
7684,46,7,75,19
7685,61,4,71,29
7686,66,6,57,24
7687,69,8,55,23
7774,55,3,4,10
7775,60,3,54,11
7776,37,2,39,8
7777,64,2,55,13
7778,45,3,51,13
7779,49,4,42,8
7780,50,3,45,13
7781,38,5,35,12
7782,46,4,44,23
7783,47,1,32,12
7784,44,3,49,12
7785,47,1,40,12
7786,37,2,49,4
7787,31,7,41,6
7788,36,7,47,5
7789,--,--,--,--
7790,23,2,25,8
7791,59,3,22,6
7792,46,5,19,4
7793,83,5,49,8
7794,66,3,41,9
7795,54,3,36,5
7796,71,5,28,9
7797,23,5,25,6
7798,32,9,21,1
7799,35,11,49,9
7800,34,8,57,13
7801,34,19,55,4
7802,38,23,51,11
7803,22,7,41,10
7804,14,4,24,4
7805,6,--,1,--
7806,5,1,3,--
7807,34,12,58,10
7808,33,6,74,7
7809,34,10,74,9
7810,47,4,74,9
7811,48,11,54,20
7812,34,6,97,0
7813,39,7,104,17
7814,48,10,71,17
7815,33,4,73,12
7816,44,10,79,13
7817,26,19,65,6
7818,32,14,50,11
7819,50,11,58,12
7820,30,11,63,4
7821,32,13,48,8
7822,35,10,64,10
7823,25,6,70,14
7824,29,10,62,7
7825,36,24,55,4
7826,20,23,52,5
7827,32,27,60,0
7828,34,18,64,2
7829,14,11,28,5
7830,15,5,22,3
7831,34,5,83,12
7832,33,14,94,15
7833,31,9,78,15
7834,36,12,82,9
7835,44,10,83,12
7836,36,7,97,10
7837,28,12,95,10
7838,31,13,73,9
7839,25,14,77,6
7840,39,6,66,10
7841,37,14,65,5
7842,35,22,61,2
7843,28,23,58,7
7844,14,17,53,86
7845,13,9,32,3
7846,39,4,55,15
7847,25,2,33,9
7848,16,7,31,6
7849,29,3,66,12
7850,33,5,68,21
7851,44,3,68,10
7852,30,5,73,10
7853,34,2,49,5
7854,31,0,69,13
7855,24,2,67,16
7856,20,7,55,9
7857,14,10,39,12
7858,23,11,41,7
7859,17,4,36,5
7860,62,3,71,24
7861,50,2,77,31
7862,75,5,95,11
7863,42,1,58,14
7864,30,9,39,10
7865,29,9,45,4
7866,59,10,55,18
7867,62,6,55,11
7868,55,10,61,5
7869,44,15,45,4
7870,26,12,57,10
7871,12,4,39,11
7872,9,3,29,5
7873,3,0,2,0
7874,88,3,32,24
7875,99,2,26,26
7876,100,1,38,33
7877,88,5,34,28
7878,94,5,42,53
7879,91,0,35,30
7880,119,1,47,26
7881,76,6,34,22
7882,93,2,39,15
7883,86,5,39,14
7884,88,4,34,18
7885,86,6,42,11
7886,98,3,31,18
7887,98,2,38,28
7888,96,2,24,23
7889,86,3,24,17
7890,72,4,29,17
7891,85,7,17,6
7892,87,8,29,12
7893,86,7,47,13
7894,133,3,24,10
7895,67,4,35,19
7896,84,4,18,19
7897,76,5,35,25
7898,58,5,45,18
7899,63,5,73,0
7900,74,0,45,24
7901,81,1,37,28
7902,68,7,41,55
7903,73,2,31,14
7904,55,2,47,21
7905,59,2,49,16
7906,70,5,47,27
7907,72,5,40,18
7908,58,4,40,23
7909,72,2,35,15
7910,70,2,47,13
7911,65,8,56,10
7912,62,7,42,10
7913,61,6,42,12
7914,76,4,37,9
7915,44,5,20,8
7916,20,3,12,9
7917,29,16,39,2
7918,76,16,63,3
7919,64,15,67,5
7920,69,26,62,9
7921,60,34,73,9
7922,66,32,75,17
7923,66,15,71,12
7924,72,30,63,8
7925,66,26,70,9
7926,55,25,73,0
7927,47,23,75,11
7928,83,12,73,8
7929,70,12,77,4
7930,67,9,77,6
7931,72,16,79,5
7932,66,17,64,4
7933,60,22,79,110
8012,65,3,60,15
8013,62,9,60,160
8014,62,9,41,5
8015,--,--,--,--
8016,44,10,35,9
8017,49,31,83,3
8018,55,24,65,16
8019,20,10,12,1
8020,106,11,72,21
8021,111,9,66,19
8022,111,16,85,22
8023,100,12,91,36
8024,101,13,90,23
8025,104,17,71,24
8026,99,13,68,19
8027,102,12,63,18
8028,103,15,82,13
8029,104,10,57,24
8030,80,9,68,13
8031,87,19,66,15
8032,86,16,69,15
8033,91,20,57,16
8034,87,17,56,18
8035,84,19,66,10
8036,63,27,46,13
8037,91,37,69,9
8038,87,35,77,6
8039,109,40,68,13
8040,80,19,61,14
8041,88,20,95,15
8042,94,19,84,13
8043,87,22,61,10
8044,87,32,78,8
8045,93,13,78,18
8046,97,12,71,15
8047,81,9,71,14
8048,82,10,81,21
8049,82,15,58,13
8050,76,17,81,115
8051,72,32,58,7
8052,67,27,75,9
8053,166,3,45,22
8054,187,1,42,29
8055,172,4,56,17
8056,124,8,55,14
8057,138,6,45,16
8058,140,10,39,18
8059,151,13,37,13
8060,128,5,54,16
8061,23,7,27,7
8062,61,64,50,8
8063,59,66,51,15
8064,71,56,47,17
8065,39,57,56,9
8066,51,51,69,13
8067,42,46,60,11
8068,47,52,59,14
8069,50,57,47,5
8070,44,71,50,12
8071,44,57,64,12
8072,42,52,68,3
8073,46,57,74,13
8074,52,74,61,9
8075,55,66,42,4
8076,43,74,55,9
8077,32,94,46,4
8078,47,58,47,7
8079,55,63,45,6
8080,47,53,54,14
8081,41,69,50,9
8082,34,67,40,8
8083,39,76,46,8
8084,56,63,39,12
8085,53,65,42,10
8086,52,60,48,9
8087,36,71,47,10
8088,41,79,53,5
8089,47,78,45,7
8090,63,66,44,16
8091,57,65,55,14
8092,60,76,45,13
8093,64,69,49,16
8094,39,66,38,10
8117,36,5,18,5
8118,64,17,58,16
8119,66,19,54,14
8120,62,24,62,10
8121,47,33,69,1
8122,66,29,48,13
8123,66,22,48,16
8124,79,25,3,13
8125,69,24,48,12
8126,39,43,48,4
8127,33,29,26,5
8128,32,23,28,9
8129,113,6,52,37
8130,111,12,50,26
8131,99,8,31,16
8132,100,14,27,8
8133,31,35,48,8
8134,26,47,58,6
8135,33,30,55,4
8136,13,28,56,12
8137,9,75,42,4
8138,6,34,20,4
8139,10,42,23,2
8140,107,8,50,13
8141,85,15,46,1
8142,95,13,64,16
8143,79,17,44,10
8144,60,30,46,5
8145,82,12,57,22
8146,70,12,57,15
8147,54,23,59,10
8148,47,27,50,12
8149,70,19,45,19
8150,62,17,46,11
8151,37,38,26,7
8152,39,28,35,6
8153,46,66,70,16
8154,39,54,53,23
8155,33,53,27,24
8156,90,18,46,15
8157,82,20,49,23
8158,85,20,42,33
8159,77,16,47,22
8160,89,16,79,14
8161,95,31,49,26
8162,86,22,50,29
8163,98,17,38,21
8164,83,18,57,23
8165,68,18,57,24
8166,61,19,57,15
8167,69,33,35,10
8168,83,18,44,21
8169,56,31,60,15
8170,58,29,42,14
8171,76,29,42,18
8172,94,18,43,27
8173,89,23,42,23
8174,64,22,0,27
8175,64,36,46,19
8176,61,47,33,12
8177,48,56,39,5
8178,57,66,0,7
8179,76,88,39,7
8180,66,63,39,8
8181,70,53,43,11
8182,36,21,18,4
8183,23,19,15,4
8184,119,4,38,25
8185,115,5,19,30
8186,71,3,16,13
8187,80,2,9,9
8188,24,5,25,20
8189,62,15,72,5
8190,55,15,88,15
8191,56,14,74,12
8192,--,--,--,--
8193,44,18,79,4
8194,48,25,75,8
8195,43,26,70,1
8196,41,25,52,9
8197,45,16,55,5
8198,57,17,63,12
8199,48,13,60,7
8200,51,20,73,3
8201,37,15,54,10
8202,56,18,68,10
8203,53,13,81,10
8204,52,16,80,8
8205,38,15,72,13
8296,29,15,50,10
8297,24,7,43,9
8298,17,2,26,9
8299,10,0,13,3
8300,4,1,3,1
8301,23,4,62,28
8302,35,6,53,39
8303,25,6,69,18
8304,36,13,63,18
8305,24,5,89,30
8306,37,6,58,38
8307,26,4,63,20
8308,22,8,54,15
8309,23,4,44,31
8310,17,9,54,41
8311,23,7,68,22
8312,19,8,64,30
8313,23,4,52,33
8314,25,5,57,42
8315,24,4,57,32
8316,17,11,67,13
8317,21,15,47,19
8318,23,17,45,4
8319,16,21,52,17
8320,26,7,49,12
8321,17,10,39,21
8322,15,2,37,10
8323,9,6,25,22
8324,31,3,85,39
8325,31,4,57,27
8326,12,4,37,12
8327,13,5,32,13
8328,42,0,62,40
8329,33,4,83,29
8330,26,3,82,27
8331,27,4,48,48
8332,19,2,47,17
8333,28,6,44,21
8334,34,52,46,6
8335,45,59,52,4
8336,32,49,63,10
8337,45,60,52,10
8338,43,56,59,7
8339,39,59,51,8
8340,31,50,62,5
8341,29,66,55,6
8342,26,75,51,4
8343,30,66,58,7
8344,29,73,54,5
8345,37,72,39,1
8346,35,71,39,5
8347,27,53,40,8
8348,35,55,33,6
8349,27,47,32,4
8350,33,60,37,5
8351,28,109,28,1
8352,24,132,20,1
8353,26,110,26,2
8354,18,48,16,4
8355,21,43,22,5
8356,58,31,43,13
8357,70,28,51,17
8358,61,21,48,8
8359,41,43,44,14
8360,30,28,15,4
8361,25,24,20,6
8362,97,14,33,23
8363,67,7,32,5
8364,37,21,23,6
8365,89,14,40,20
8366,89,18,43,9
8367,51,18,42,10
8368,49,32,27,7
8369,72,16,48,16
8370,65,10,60,19
8371,57,8,56,17
8372,55,30,77,15
8373,41,18,57,8
8374,42,22,44,12
8375,,,,
